ID,Symbol
MGI:5611410,Gm38182
MGI:5611411,Gm38183
MGI:5611412,Gm38184
MGI:5611413,Gm38185
MGI:5611414,Gm38186
MGI:5611416,Gm38188
MGI:5611418,Gm38190
MGI:5611429,Gm38201
MGI:5611431,Gm38203
MGI:5611432,Gm38204
MGI:5611433,Gm38205
MGI:5611436,Gm38208
MGI:5611437,Gm38209
MGI:5611441,Gm38213
MGI:5611444,Gm38216
MGI:5611453,Gm38225
MGI:5611457,Gm38229
MGI:5611461,Gm38233
MGI:5611465,Gm38237
MGI:5611469,Gm38241
MGI:5611474,Gm38246
MGI:5611475,Gm38247
MGI:5611478,Gm38250
MGI:5611479,Gm38251
MGI:5611486,Gm38258
MGI:5611489,Gm38261
MGI:5611494,Gm38266
MGI:5611502,Gm38274
MGI:5611508,Gm38280
MGI:5611515,Gm38287
MGI:5611516,Gm38288
MGI:5611518,Gm38290
MGI:5611519,Gm38291
MGI:5611521,Gm38293
MGI:5611522,Gm38294
MGI:5611523,Gm38295
MGI:5611524,Gm38296
MGI:5611526,Gm38298
MGI:5611531,Gm38303
MGI:5611532,Gm38304
MGI:5611533,Gm38305
MGI:5611534,Gm38306
MGI:5611539,Gm38311
MGI:5611545,Gm38317
MGI:5611551,Gm38323
MGI:5611552,Gm38324
MGI:5611553,Gm38325
MGI:5611554,Gm38326
MGI:5611556,Gm38328
MGI:5611559,Gm38331
MGI:5611560,Gm38332
MGI:5611562,Gm38334
MGI:5611563,Gm38335
MGI:5611564,Gm38336
MGI:5611576,Gm38348
MGI:5611578,Gm38350
MGI:5611581,Gm38353
MGI:5611584,Gm38356
MGI:5611586,Gm38358
MGI:5611588,Gm38360
MGI:5611589,Gm38361
MGI:5611591,Gm38363
MGI:5611592,Gm38364
MGI:5611597,Gm38369
MGI:5611598,Gm38370
MGI:5611599,Gm38371
MGI:5613213,Tmem265
MGI:5613624,Gm38388
MGI:5613626,Gm38389
MGI:5613632,Gm38392
MGI:5613898,Gm38393
MGI:5614057,Gm38394
MGI:5615638,Rhox7-ps2
MGI:5618687,Gm38395
MGI:5618688,Gm38396
MGI:5618690,Gm38397
MGI:5618692,Gm38398
MGI:5621287,Gm38402
MGI:5621288,Gm38403
MGI:5621289,Gm38404
MGI:5621290,Gm38405
MGI:5621291,Gm38406
MGI:5621292,Gm38407
MGI:5621293,Gm38408
MGI:5621294,Gm38409
MGI:5621295,Gm38410
MGI:5621296,Gm38411
MGI:5621297,Gm38412
MGI:5621298,Gm38413
MGI:5621299,Gm38414
MGI:5621300,Gm38415
MGI:5621301,Gm38416
MGI:5621303,Gm38418
MGI:5621304,Gm44504
MGI:5621305,Gm38420
MGI:5621306,Gm38421
MGI:5621308,Gm38423
MGI:5621309,Gm38424
MGI:5621310,Gm38425
MGI:5621311,Gm38426
MGI:5621313,Gm38428
MGI:5621314,Gm38429
MGI:5621315,Gm38430
MGI:5621316,Gm38431
MGI:5621317,Gm38432
MGI:5621318,Gm38433
MGI:5621321,Cistr
MGI:5621323,Gm38438
MGI:5621324,Gm38439
MGI:5621325,Gm38440
MGI:5621327,Gm38442
MGI:5621329,Gm38444
MGI:5621331,Gm38446
MGI:5621335,Gm38450
MGI:5621337,Gm38452
MGI:5621340,Gm38455
MGI:5621341,Gm38456
MGI:5621342,Gm38457
MGI:5621345,Gm38460
MGI:5621347,Gm38462
MGI:5621349,Gm38464
MGI:5621352,Gm38467
MGI:5621353,Gm38468
MGI:5621354,Gm38469
MGI:5621356,Gm38471
MGI:5621357,Gm38472
MGI:5621359,Gm38474
MGI:5621360,Gm38475
MGI:5621361,Gm38476
MGI:5621362,Gm38477
MGI:5621366,Gm38481
MGI:5621367,Gm38482
MGI:5621368,Gm38483
MGI:5621369,Gm38484
MGI:5621370,Gm38485
MGI:5621371,Gm38486
MGI:5621372,Gm38487
MGI:5621375,Gm38490
MGI:5621376,Gm38491
MGI:5621377,Gm38492
MGI:5621379,Gm38494
MGI:5621380,Gm38495
MGI:5621383,Gm38498
MGI:5621384,Gm38499
MGI:5621385,Gm38500
MGI:5621386,Gm38501
MGI:5621387,Gm38502
MGI:5621388,Gm38503
MGI:5621389,Gm38504
MGI:5621390,Gm38505
MGI:5621391,Gm38506
MGI:5621394,Gm38509
MGI:5621395,Gm38510
MGI:5621397,Gm38512
MGI:5621398,Gm38513
MGI:5621399,Gm38514
MGI:5621400,Gm38515
MGI:5621401,Gm38516
MGI:5621406,Gm38521
MGI:5621408,Gm38523
MGI:5621409,Gm38524
MGI:5621410,Gm38525
MGI:5621412,Gm38527
MGI:5621413,Gm38528
MGI:5621414,Gm38529
MGI:5621415,Gm38530
MGI:5621416,Gm38531
MGI:5621419,Gm38534
MGI:5621420,Gm38535
MGI:5621422,Gm38537
MGI:5621423,Gm38538
MGI:5621424,Gm38539
MGI:5621425,Gm38540
MGI:5621426,Gm38541
MGI:5621427,Gm38542
MGI:5621428,Gm38543
MGI:5621430,Gm38545
MGI:5621431,Gm38546
MGI:5621436,Gm38551
MGI:5621437,Gm38552
MGI:5621438,Gm38553
MGI:5621439,Gm38554
MGI:5621440,Gm38555
MGI:5621442,Gm38557
MGI:5621444,Gm38559
MGI:5621445,Gm38560
MGI:5621446,Gm38561
MGI:5621447,Gm38562
MGI:5621448,Gm38563
MGI:5621449,Gm38564
MGI:5621450,Gm38565
MGI:5621451,Gm38566
MGI:5621453,Gm38568
MGI:5621454,Gm38569
MGI:5621456,Gm38571
MGI:5621458,Gm38573
MGI:5621459,Gm38574
MGI:5621460,Gm38575
MGI:5621461,Gm38576
MGI:5621462,Gm38577
MGI:5621464,Gm38579
MGI:5621465,Gm38580
MGI:5621466,Gm38581
MGI:5621468,Gm38583
MGI:5621469,Gm38584
MGI:5621470,Gm38585
MGI:5621472,Gm38587
MGI:5621473,Gm38588
MGI:5621475,Gm38590
MGI:5621476,Gm38591
MGI:5621477,Gm38592
MGI:5621478,Gm38593
MGI:5621479,Gm38594
MGI:5621480,Gm38595
MGI:5621481,Gm38596
MGI:5621482,Gm38597
MGI:5621483,Gm38598
MGI:5621484,Gm38599
MGI:5621485,Gm38600
MGI:5621486,Gm38601
MGI:5621488,Gm38603
MGI:5621489,Gm38604
MGI:5621490,Gm38605
MGI:5621491,Gm38606
MGI:5621495,Gm38610
MGI:5621497,Gm38612
MGI:5621500,Gm38615
MGI:5621501,Gm38616
MGI:5621503,Gm38618
MGI:5621504,Gm38619
MGI:5621505,Gm38620
MGI:5621506,Gm38621
MGI:5621508,Gm38623
MGI:5621510,Gm38625
MGI:5621512,Gm38627
MGI:5621513,Gm38628
MGI:5621514,Gm38629
MGI:5621515,Gm38630
MGI:5621516,Gm38631
MGI:5621517,Gm38632
MGI:5621519,Gm38634
MGI:5621521,Gm38636
MGI:5621524,Gm38639
MGI:5621525,Gm38640
MGI:5621526,Gm38641
MGI:5621527,Gm38642
MGI:5621528,Gm38643
MGI:5621531,Gm38646
MGI:5621532,Gm38647
MGI:5621533,Gm38648
MGI:5621534,Gm38649
MGI:5621535,Gm38650
MGI:5621536,Gm38651
MGI:5621538,Gm38653
MGI:5621540,Percc1
MGI:5621541,Gm38656
MGI:5621542,Gm38657
MGI:5621543,Gm38658
MGI:5621544,Gm38659
MGI:5621545,Gm38660
MGI:5621546,Gm38661
MGI:5621549,Gm38664
MGI:5621551,Gm38666
MGI:5621552,Gm38667
MGI:5621553,Gm38668
MGI:5621555,Gm38670
MGI:5621556,Gm38671
MGI:5621558,Gm38673
MGI:5621560,Gm38675
MGI:5621561,Gm38676
MGI:5621563,Gm38678
MGI:5621564,Gm38679
MGI:5621569,Gm38684
MGI:5621571,Gm38686
MGI:5621572,Gm38687
MGI:5621573,Gm38688
MGI:5621575,Gm38690
MGI:5621576,Gm38691
MGI:5621580,Gm38695
MGI:5621582,Gm38697
MGI:5621584,Gm38699
MGI:5621587,Gm38702
MGI:5621589,Gm38704
MGI:5621591,Gm38706
MGI:5621593,Gm38708
MGI:5621594,Gm38709
MGI:5621597,Gm38712
MGI:5621603,Gm38718
MGI:5621607,Gm38722
MGI:5621610,Gm38725
MGI:5621611,Gm38726
MGI:5621612,Gm38727
MGI:5621613,Gm38728
MGI:5621614,Gm38729
MGI:5621615,Gm38730
MGI:5621617,Gm38732
MGI:5621618,Gm38733
MGI:5621619,Gm38734
MGI:5621620,Gm38735
MGI:5621621,Gm38736
MGI:5621622,Gm38737
MGI:5621624,Gm38739
MGI:5621625,Gm38740
MGI:5621629,Gm38744
MGI:5621630,Gm38745
MGI:5621632,Gm38747
MGI:5621633,Gm38748
MGI:5621635,Gm38750
MGI:5621636,Gm38751
MGI:5621637,Gm38752
MGI:5621638,Gm38753
MGI:5621639,Gm38754
MGI:5621640,Gm38755
MGI:5621644,Gm38759
MGI:5621645,Gm38760
MGI:5621646,Gm38761
MGI:5621647,Gm38762
MGI:5621650,Gm38765
MGI:5621652,Gm38767
MGI:5621653,Gm38768
MGI:5621657,Gm38772
MGI:5621658,Gm38773
MGI:5621659,Gm38774
MGI:5621660,Gm38775
MGI:5621661,Gm38776
MGI:5621662,Gm38777
MGI:5621663,Gm38778
MGI:5621664,Gm38779
MGI:5621665,Gm38780
MGI:5621666,Gm38781
MGI:5621667,Gm38782
MGI:5621670,Gm38785
MGI:5621671,Gm38786
MGI:5621672,Gm38787
MGI:5621673,Gm38788
MGI:5621674,Gm38789
MGI:5621675,Gm38790
MGI:5621676,Gm38791
MGI:5621679,Gm38794
MGI:5621680,Gm38795
MGI:5621681,Gm38796
MGI:5621682,Gm38797
MGI:5621683,Gm38798
MGI:5621685,Gm38800
MGI:5621686,Gm38801
MGI:5621687,Gm38802
MGI:5621688,Gm38803
MGI:5621689,Gm38804
MGI:5621690,Gm38805
MGI:5621691,Gm38806
MGI:5621692,Gm38807
MGI:5621693,Gm38808
MGI:5621694,Gm38809
MGI:5621695,Gm38810
MGI:5621696,Gm38811
MGI:5621699,Gm38814
MGI:5621700,Gm38815
MGI:5621704,Gm38819
MGI:5621705,Gm38820
MGI:5621706,Gm38821
MGI:5621707,Gm38822
MGI:5621708,Gm38823
MGI:5621709,Gm38824
MGI:5621710,Gm38825
MGI:5621711,Gm38826
MGI:5621712,Gm38827
MGI:5621713,Gm38828
MGI:5621715,Gm38830
MGI:5621717,Gm38832
MGI:5621719,Gm38834
MGI:5621720,Gm38835
MGI:5621721,Gm38836
MGI:5621722,Gm38837
MGI:5621723,Gm38838
MGI:5621724,Gm38839
MGI:5621725,Gm38840
MGI:5621727,Gm38842
MGI:5621728,Gm38843
MGI:5621729,Gm38844
MGI:5621730,Gm38845
MGI:5621732,Gm38847
MGI:5621735,Gm38850
MGI:5621736,Gm38851
MGI:5621737,Gm38852
MGI:5621740,Gm38855
MGI:5621741,Gm38856
MGI:5621745,Gm38860
MGI:5621747,Gm38862
MGI:5621748,Gm38863
MGI:5621749,Gm38864
MGI:5621750,Gm38865
MGI:5621751,Gm38866
MGI:5621752,Gm38867
MGI:5621753,Gm38868
MGI:5621755,Gm38870
MGI:5621756,Gm38871
MGI:5621757,Gm38872
MGI:5621758,Gm38873
MGI:5621760,Gm38875
MGI:5621761,Gm38876
MGI:5621762,Gm38877
MGI:5621763,Gm38878
MGI:5621764,Gm38879
MGI:5621765,Gm38880
MGI:5621767,Gm38882
MGI:5621768,Gm38883
MGI:5621769,Gm38884
MGI:5621770,Gm38885
MGI:5621772,Gm38887
MGI:5621773,Gm38888
MGI:5621774,Gm38889
MGI:5621779,Gm38894
MGI:5621780,Gm38895
MGI:5621781,Gm38896
MGI:5621783,Gm38898
MGI:5621784,Gm38899
MGI:5621785,Gm38900
MGI:5621786,Gm38901
MGI:5621787,Gm38902
MGI:5621788,Gm38903
MGI:5621790,Gm38905
MGI:5621791,Gm38906
MGI:5621792,Gm38907
MGI:5621793,Gm38908
MGI:5621795,Gm38910
MGI:5621796,Gm38911
MGI:5621798,Gm38913
MGI:5621799,Gm38914
MGI:5621800,Gm38915
MGI:5621802,Gm38917
MGI:5621804,Gm38919
MGI:5621805,Gm38920
MGI:5621806,Gm38921
MGI:5621807,Gm38922
MGI:5621808,Gm38923
MGI:5621809,Gm38924
MGI:5621810,Gm38925
MGI:5621811,Gm38926
MGI:5621812,Gm38927
MGI:5621813,Gm38928
MGI:5621815,Gm38930
MGI:5621816,Gm38931
MGI:5621818,Gm38933
MGI:5621819,Gm38934
MGI:5621820,Gm38935
MGI:5621822,Gm38937
MGI:5621826,Gm38941
MGI:5621827,Gm38942
MGI:5621829,Gm38944
MGI:5621831,Gm38946
MGI:5621832,Gm38947
MGI:5621833,Gm38948
MGI:5621835,Gm38950
MGI:5621836,Gm38951
MGI:5621837,Gm38952
MGI:5621838,Gm38953
MGI:5621839,Gm38954
MGI:5621840,Gm38955
MGI:5621841,Gm38956
MGI:5621842,Gm38957
MGI:5621843,Gm38958
MGI:5621844,Gm38959
MGI:5621845,Gm38960
MGI:5621846,Gm38961
MGI:5621847,Gm38962
MGI:5621848,Gm38963
MGI:5621849,Gm38964
MGI:5621850,Gm38965
MGI:5621851,Gm38966
MGI:5621852,Gm38967
MGI:5621854,Gm38969
MGI:5621855,Gm38970
MGI:5621857,Gm38972
MGI:5621858,Gm38973
MGI:5621861,Gm38976
MGI:5621862,Gm38977
MGI:5621863,Gm38978
MGI:5621864,Gm38979
MGI:5621866,Gm38981
MGI:5621867,Gm38982
MGI:5621868,Gm38983
MGI:5621869,Gm38984
MGI:5621870,Gm38985
MGI:5621872,Gm38987
MGI:5621873,Gm38988
MGI:5621874,Gm38989
MGI:5621875,Gm38990
MGI:5621876,Gm38991
MGI:5621877,Gm38992
MGI:5621879,Gm38994
MGI:5621880,Gm38995
MGI:5621881,Gm38996
MGI:5621882,Gm38997
MGI:5621883,Gm38998
MGI:5621884,Gm38999
MGI:5621885,Gm39000
MGI:5621886,Gm39001
MGI:5621887,Gm39002
MGI:5621888,Gm39003
MGI:5621891,Gm39006
MGI:5621893,Gm39008
MGI:5621894,Gm39009
MGI:5621895,Gm39010
MGI:5621896,Gm39011
MGI:5621897,Gm39012
MGI:5621900,Gm39015
MGI:5621902,Gm39017
MGI:5621904,Gm39019
MGI:5621907,Gm39022
MGI:5621908,Gm39023
MGI:5621909,Gm39024
MGI:5621912,Gm39027
MGI:5621914,Gm39029
MGI:5621916,Gm39031
MGI:5621917,Gm39032
MGI:5621918,Gm39033
MGI:5621919,Gm39034
MGI:5621920,Gm39035
MGI:5621921,Gm39036
MGI:5621922,Gm39037
MGI:5621923,Gm39038
MGI:5621924,Gm39039
MGI:5621925,Gm39040
MGI:5621926,Gm39041
MGI:5621928,Gm39043
MGI:5621929,Gm39044
MGI:5621930,Gm39045
MGI:5621932,Gm39047
MGI:5621933,Gm39048
MGI:5621934,Gm39049
MGI:5621935,Gm39050
MGI:5621938,Gm39053
MGI:5621939,Gm39054
MGI:5621941,Gm39056
MGI:5621942,Gm39057
MGI:5621943,Gm39058
MGI:5621944,Gm39059
MGI:5621946,Gm39061
MGI:5621948,Gm39063
MGI:5621950,Gm39065
MGI:5621951,Gm39066
MGI:5621952,Gm39067
MGI:5621953,Gm39068
MGI:5621954,Gm39069
MGI:5621955,Gm39070
MGI:5621956,Gm39071
MGI:5621957,Gm39072
MGI:5621959,Gm39074
MGI:5621960,Gm39075
MGI:5621961,Gm39076
MGI:5621963,Gm39078
MGI:5621964,Gm39079
MGI:5621965,Gm39080
MGI:5621966,Gm39081
MGI:5621967,Gm39082
MGI:5621968,Gm39083
MGI:5621969,Gm39084
MGI:5621970,Gm39085
MGI:5621971,Gm39086
MGI:5621972,Gm39087
MGI:5621975,Gm39090
MGI:5621976,Gm39091
MGI:5621977,Gm39092
MGI:5621978,Gm39093
MGI:5621979,Gm39094
MGI:5621980,Gm39095
MGI:5621981,Gm39096
MGI:5621982,Gm39097
MGI:5621983,Gm39098
MGI:5621984,Gm39099
MGI:5621986,Gm39101
MGI:5621988,Gm39103
MGI:5621990,Gm39105
MGI:5621993,Gm39108
MGI:5621994,Gm39109
MGI:5621997,Gm39112
MGI:5621999,Gm39114
MGI:5622000,Gm39115
MGI:5622001,Gm39116
MGI:5622002,Gm39117
MGI:5622004,Gm39119
MGI:5622006,Gm39121
MGI:5622007,Gm39122
MGI:5622008,Gm39123
MGI:5622009,Gm39124
MGI:5622012,Gm39127
MGI:5622013,Gm39128
MGI:5622014,Gm39129
MGI:5622015,Gm39130
MGI:5622017,Gm39132
MGI:5622018,Gm39133
MGI:5622019,Gm39134
MGI:5622021,Gm39136
MGI:5622022,Gm39137
MGI:5622023,Gm39138
MGI:5622024,Gm39139
MGI:5622025,Gm39140
MGI:5622026,Gm39141
MGI:5622028,Gm39143
MGI:5622029,Gm39144
MGI:5622030,Gm39145
MGI:5622031,Gm39146
MGI:5622032,Gm39147
MGI:5622033,Gm39148
MGI:5622034,Gm39149
MGI:5622035,Gm39150
MGI:5622036,Gm39151
MGI:5622038,Gm39153
MGI:5622039,Gm39154
MGI:5622040,Gm39155
MGI:5622041,Gm39156
MGI:5622042,Gm39157
MGI:5622043,Gm39158
MGI:5622044,Gm39159
MGI:5622045,Gm39160
MGI:5622047,Gm39162
MGI:5622048,Gm39163
MGI:5622049,Gm39164
MGI:5622050,Gm39165
MGI:5622051,Gm39166
MGI:5622052,Gm39167
MGI:5622053,Gm39168
MGI:5622055,Gm39170
MGI:5622056,Gm39171
MGI:5622057,Gm39172
MGI:5622058,Gm39173
MGI:5622059,Gm39174
MGI:5622063,Gm39178
MGI:5622064,Gm39179
MGI:5622065,Gm39180
MGI:5622066,Gm39181
MGI:5622068,Gm39183
MGI:5622069,Gm39184
MGI:5622070,Gm39185
MGI:5622072,Gm39187
MGI:5622073,Gm39188
MGI:5622076,Gm39191
MGI:5622078,Gm39193
MGI:5622080,Gm39195
MGI:5622081,Gm39196
MGI:5622082,Gm39197
MGI:5622083,Gm39198
MGI:5622084,Gm39199
MGI:5622085,Gm39200
MGI:5622086,Gm39201
MGI:5622087,Gm39202
MGI:5622088,Gm39203
MGI:5622089,Gm39204
MGI:5622090,Gm39205
MGI:5622091,Gm39206
MGI:5622093,Gm39208
MGI:5622094,Gm39209
MGI:5622095,Gm39210
MGI:5622096,Gm39211
MGI:5622097,Gm39212
MGI:5622098,Gm39213
MGI:5622099,Gm39214
MGI:5622100,Gm39215
MGI:5622101,Gm39216
MGI:5622102,Gm39217
MGI:5622103,Gm39218
MGI:5622104,Gm39219
MGI:5622105,Gm39220
MGI:5622106,Gm39221
MGI:5622107,Gm39222
MGI:5622108,Gm39223
MGI:5622109,Gm39224
MGI:5622111,Gm39226
MGI:5622112,Gm39227
MGI:5622113,Gm39228
MGI:5622115,Gm39230
MGI:5622116,Gm39231
MGI:5622117,Gm39232
MGI:5622118,Gm39233
MGI:5622119,Gm39234
MGI:5622120,Gm39235
MGI:5622121,Gm39236
MGI:5622123,Gm39238
MGI:5622124,Gm39239
MGI:5622125,Gm39240
MGI:5622126,Gm39241
MGI:5622127,Gm39242
MGI:5622128,Gm39243
MGI:5622129,Gm39244
MGI:5622131,Gm39246
MGI:5622132,Gm39247
MGI:5622134,Gm39249
MGI:5622135,Gm39250
MGI:5622136,Gm39251
MGI:5622137,Gm39252
MGI:5622138,Gm39253
MGI:5622139,Gm39254
MGI:5622141,Gm39256
MGI:5622142,Gm39257
MGI:5622143,Gm39258
MGI:5622145,Gm39260
MGI:5622146,Gm39261
MGI:5622147,Gm39262
MGI:5622149,Gm39264
MGI:5622150,Gm39265
MGI:5622151,Gm39266
MGI:5622152,Gm39267
MGI:5622153,Gm39268
MGI:5622154,Gm39269
MGI:5622155,Gm39270
MGI:5622156,Gm39271
MGI:5622157,Gm39272
MGI:5622158,Gm39273
MGI:5622160,Gm39275
MGI:5622162,Gm39277
MGI:5622163,Gm39278
MGI:5622165,Gm39280
MGI:5622166,Gm39281
MGI:5622167,Gm39282
MGI:5622168,Gm39283
MGI:5622169,Gm39284
MGI:5622170,Gm39285
MGI:5622171,Gm39286
MGI:5622173,Gm39288
MGI:5622174,Gm39289
MGI:5622176,Gm39291
MGI:5622177,Gm39292
MGI:5622178,Gm39293
MGI:5622179,Gm39294
MGI:5622180,Gm39295
MGI:5622181,Gm39296
MGI:5622182,Gm39297
MGI:5622184,Gm39299
MGI:5622185,Gm39300
MGI:5622186,Gm39301
MGI:5622187,Gm39302
MGI:5622188,Gm39303
MGI:5622190,Gm39305
MGI:5622191,Gm39306
MGI:5622192,Gm39307
MGI:5622193,Gm39308
MGI:5622194,Gm39309
MGI:5622196,Gm39311
MGI:5622197,Gm39312
MGI:5622198,Gm39313
MGI:5622199,Gm39314
MGI:5622202,Gm39317
MGI:5622203,Gm39318
MGI:5622204,Gm39319
MGI:5622206,Gm39321
MGI:5622207,Gm39322
MGI:5622208,Gm39323
MGI:5622210,Gm39325
MGI:5622211,Gm39326
MGI:5622212,Gm39327
MGI:5622214,Gm39329
MGI:5622215,Gm39330
MGI:5622216,Gm39331
MGI:5622217,Gm39332
MGI:5622219,Gm39334
MGI:5622220,Gm39335
MGI:5622221,Gm39336
MGI:5622222,Gm39337
MGI:5622223,Gm39338
MGI:5622224,Gm39339
MGI:5622225,Gm39340
MGI:5622226,Gm39341
MGI:5622227,Gm39342
MGI:5622228,Gm39343
MGI:5622229,Gm39344
MGI:5622230,Gm39345
MGI:5622233,Gm39348
MGI:5622234,Gm39349
MGI:5622235,Gm39350
MGI:5622236,Gm39351
MGI:5622237,Gm39352
MGI:5622238,Gm39353
MGI:5622239,Gm39354
MGI:5622240,Gm39355
MGI:5622243,Gm39358
MGI:5622244,Gm39359
MGI:5622245,Gm39360
MGI:5622246,Gm39361
MGI:5622247,Gm39362
MGI:5622248,Gm39363
MGI:5622249,Gm39364
MGI:5622253,Gm39368
MGI:5622254,Gm39369
MGI:5622257,Gm39372
MGI:5622258,Gm39373
MGI:5622260,Gm39375
MGI:5622261,Gm39376
MGI:5622262,Gm39377
MGI:5622263,Gm39378
MGI:5622265,Gm39380
MGI:5622266,Gm39381
MGI:5622267,Gm39382
MGI:5622268,Gm39383
MGI:5622269,Gm39384
MGI:5622270,Gm39385
MGI:5622271,Gm39386
MGI:5622272,Gm39387
MGI:5622273,Gm39388
MGI:5622274,Gm39389
MGI:5622276,Gm39391
MGI:5622277,Gm39392
MGI:5622278,Gm39393
MGI:5622279,Gm39394
MGI:5622280,Gm39395
MGI:5622282,Gm39397
MGI:5622283,Gm39398
MGI:5622285,Gm39400
MGI:5622286,Gm39401
MGI:5622288,Gm39403
MGI:5622289,Gm39404
MGI:5622292,Gm39407
MGI:5622293,Gm39408
MGI:5622294,Gm39409
MGI:5622296,Gm39411
MGI:5622302,Gm39417
MGI:5622304,Gm39419
MGI:5622305,Gm39420
MGI:5622306,Gm39421
MGI:5622307,Gm39422
MGI:5622308,Gm39423
MGI:5622309,Gm39424
MGI:5622310,Gm39425
MGI:5622311,Gm39426
MGI:5622312,Gm39427
MGI:5622314,Gm39429
MGI:5622315,Gm39430
MGI:5622316,Gm39431
MGI:5622321,Gm39436
MGI:5622322,Gm39437
MGI:5622323,Gm39438
MGI:5622324,Gm39439
MGI:5622325,Gm39440
MGI:5622326,Gm39441
MGI:5622327,Gm39442
MGI:5622328,Gm39443
MGI:5622329,Gm39444
MGI:5622330,Gm39445
MGI:5622331,Gm39446
MGI:5622332,Gm39447
MGI:5622333,Gm39448
MGI:5622334,Gm39449
MGI:5622335,Gm39450
MGI:5622336,Gm39451
MGI:5622337,Gm39452
MGI:5622339,Gm39454
MGI:5622341,Gm39456
MGI:5622342,Gm39457
MGI:5622343,Gm39458
MGI:5622344,Gm39459
MGI:5622345,Gm39460
MGI:5622346,Gm39461
MGI:5622348,Gm39463
MGI:5622349,Gm39464
MGI:5622350,Gm39465
MGI:5622352,Gm39467
MGI:5622353,Gm39468
MGI:5622354,Gm39469
MGI:5622355,Gm39470
MGI:5622356,Gm39471
MGI:5622357,Gm39472
MGI:5622358,Gm39473
MGI:5622359,Gm39474
MGI:5622361,Gm39476
MGI:5622362,Gm39477
MGI:5622363,Gm39478
MGI:5622366,Gm39481
MGI:5622367,Gm39482
MGI:5622368,Gm39483
MGI:5622369,Gm39484
MGI:5622370,Gm39485
MGI:5622371,Gm39486
MGI:5622372,Gm39487
MGI:5622373,Gm39488
MGI:5622374,Gm39489
MGI:5622375,Gm39490
MGI:5622379,Gm39494
MGI:5622380,Gm39495
MGI:5622381,Gm39496
MGI:5622382,Gm39497
MGI:5622383,Gm39498
MGI:5622384,Gm39499
MGI:5622385,Gm39500
MGI:5622386,Gm39501
MGI:5622387,Gm39502
MGI:5622388,Gm39503
MGI:5622390,Gm39505
MGI:5622391,Gm39506
MGI:5622392,Gm39507
MGI:5622393,Gm39508
MGI:5622395,Gm39510
MGI:5622396,Gm39511
MGI:5622398,Gm39513
MGI:5622399,Gm39514
MGI:5622400,Gm39515
MGI:5622401,Gm39516
MGI:5622402,Gm39517
MGI:5622403,Gm39518
MGI:5622404,Gm39519
MGI:5622405,Gm39520
MGI:5622406,Gm39521
MGI:5622407,Gm39522
MGI:5622408,Gm39523
MGI:5622409,Gm39524
MGI:5622411,Gm39526
MGI:5622412,Gm39527
MGI:5622413,Gm39528
MGI:5622414,Gm39529
MGI:5622415,Gm39530
MGI:5622420,Gm39535
MGI:5622421,Gm39536
MGI:5622422,Gm39537
MGI:5622423,Gm39538
MGI:5622424,Gm39539
MGI:5622425,Gm39540
MGI:5622428,Gm39543
MGI:5622429,Gm39544
MGI:5622430,Gm39545
MGI:5622431,Gm39546
MGI:5622432,Gm39547
MGI:5622433,Gm39548
MGI:5622434,Gm39549
MGI:5622435,Gm39550
MGI:5622440,Gm39555
MGI:5622441,Gm39556
MGI:5622442,Gm39557
MGI:5622443,Gm39558
MGI:5622447,Gm39562
MGI:5622450,Gm39565
MGI:5622451,Gm39566
MGI:5622452,Gm39567
MGI:5622457,Gm39572
MGI:5622458,Gm39573
MGI:5622460,Gm39575
MGI:5622461,Gm39576
MGI:5622463,Gm39578
MGI:5622468,Gm39583
MGI:5622469,Gm39584
MGI:5622471,Gm39586
MGI:5622474,Gm39589
MGI:5622475,Gm39590
MGI:5622476,Gm39591
MGI:5622477,Gm39592
MGI:5622480,Gm39595
MGI:5622481,Gm39596
MGI:5622482,Gm39597
MGI:5622486,Gm39601
MGI:5622487,Gm39602
MGI:5622488,Gm39603
MGI:5622489,Gm39604
MGI:5622490,Gm39605
MGI:5622491,Gm39606
MGI:5622492,Gm39607
MGI:5622493,Gm39608
MGI:5622494,Gm39609
MGI:5622495,Gm39610
MGI:5622497,Gm39612
MGI:5622498,Gm39613
MGI:5622499,Gm39614
MGI:5622500,Gm39615
MGI:5622501,Gm39616
MGI:5622502,Gm39617
MGI:5622507,Gm39622
MGI:5622508,Gm39623
MGI:5622509,Gm39624
MGI:5622510,Gm39625
MGI:5622511,Gm39626
MGI:5622512,Gm39627
MGI:5622513,Gm39628
MGI:5622516,Gm39631
MGI:5622518,Gm39633
MGI:5622520,Gm39635
MGI:5622522,Gm39637
MGI:5622523,Gm39638
MGI:5622524,Gm39639
MGI:5622525,Gm39640
MGI:5622527,Gm39642
MGI:5622528,Gm39643
MGI:5622529,Gm39644
MGI:5622531,Gm39646
MGI:5622533,Gm39648
MGI:5622535,Gm39650
MGI:5622537,Gm39652
MGI:5622538,Gm39653
MGI:5622539,Gm39654
MGI:5622540,Gm39655
MGI:5622543,Gm39658
MGI:5622544,Gm39659
MGI:5622545,Gm39660
MGI:5622546,Gm39661
MGI:5622547,Gm39662
MGI:5622548,Gm39663
MGI:5622549,Gm39664
MGI:5622550,Gm39665
MGI:5622551,Gm39666
MGI:5622552,Gm39667
MGI:5622553,Gm39668
MGI:5622554,Gm39669
MGI:5622556,Gm39671
MGI:5622557,Gm39672
